Date,High,Low,Open,Close,Volume,Adj Close
2005-09-29,1525.0,1515.0,1520.0,1520.0,2080000.0,715.259033203125
2005-09-30,1560.0,1540.0,1550.0,1550.0,5475000.0,729.3759155273438
2005-10-03,1585.0,1530.0,1575.0,1575.0,4525000.0,741.14013671875
2005-10-04,1615.0,1580.0,1610.0,1610.0,7665000.0,757.60986328125
2005-10-05,1625.0,1600.0,1600.0,1600.0,2270000.0,752.9042358398438
2005-10-06,1600.0,1560.0,1560.0,1560.0,360000.0,734.0816040039062
2005-10-07,1565.0,1540.0,1540.0,1540.0,1310000.0,724.6702880859375
2005-10-10,1545.0,1540.0,1545.0,1545.0,150000.0,727.023193359375
2005-10-11,1545.0,1540.0,1540.0,1540.0,125000.0,724.6702880859375
2005-10-12,1605.0,1540.0,1595.0,1595.0,3305000.0,750.5514526367188
2005-10-13,1580.0,1570.0,1570.0,1570.0,265000.0,738.7871704101562
2005-10-14,1560.0,1540.0,1545.0,1545.0,1105000.0,727.023193359375
2005-10-18,1525.0,1505.0,1525.0,1525.0,395000.0,717.6118774414062
2005-10-19,1525.0,1505.0,1510.0,1510.0,635000.0,710.5532836914062
2005-10-21,1500.0,1490.0,1495.0,1495.0,2455000.0,703.4949951171875
2005-10-24,1485.0,1485.0,1485.0,1485.0,20000.0,698.7891845703125
2005-10-26,1510.0,1500.0,1500.0,1500.0,780000.0,705.84765625
2005-10-27,1490.0,1480.0,1480.0,1480.0,485000.0,696.4364624023438
2005-10-28,1505.0,1470.0,1480.0,1480.0,1380000.0,696.4364624023438
2005-10-31,1470.0,1445.0,1445.0,1445.0,1990000.0,679.9667358398438
2005-11-01,1460.0,1445.0,1450.0,1450.0,5955000.0,682.3194580078125
2005-11-10,1360.0,1285.0,1285.0,1285.0,14170000.0,604.6762084960938
2005-11-11,1285.0,1165.0,1175.0,1175.0,21275000.0,552.9140625
2005-11-14,1205.0,1150.0,1180.0,1180.0,17420000.0,555.2669067382812
2005-11-15,1180.0,1130.0,1130.0,1130.0,15080000.0,531.7385864257812
2005-11-16,1170.0,1140.0,1150.0,1150.0,14900000.0,541.14990234375
2005-11-17,1190.0,1155.0,1185.0,1185.0,19380000.0,557.6196899414062
2005-11-18,1240.0,1190.0,1240.0,1240.0,25855000.0,583.5007934570312
2005-11-21,1305.0,1250.0,1300.0,1300.0,15540000.0,611.7346801757812
2005-11-22,1355.0,1320.0,1345.0,1345.0,15785000.0,632.9102172851562
2005-11-23,1345.0,1285.0,1285.0,1285.0,4280000.0,604.6874389648438
2005-11-24,1320.0,1280.0,1300.0,1300.0,1170000.0,611.74609375
2005-11-25,1305.0,1270.0,1280.0,1280.0,3645000.0,602.3345336914062
2005-11-28,1290.0,1275.0,1275.0,1275.0,1510000.0,599.9817504882812
2005-11-29,1295.0,1280.0,1285.0,1285.0,180000.0,604.6874389648438
2005-11-30,1305.0,1275.0,1280.0,1280.0,3150000.0,602.3345336914062
2005-12-01,1320.0,1280.0,1280.0,1280.0,4300000.0,602.3345336914062
2005-12-02,1300.0,1290.0,1300.0,1300.0,4030000.0,611.74609375
2005-12-05,1300.0,1280.0,1285.0,1285.0,920000.0,604.6874389648438
2005-12-06,1300.0,1290.0,1300.0,1300.0,3960000.0,611.74609375
2005-12-07,1315.0,1300.0,1310.0,1310.0,2105000.0,616.4518432617188
2005-12-08,1325.0,1300.0,1300.0,1300.0,3530000.0,611.74609375
2005-12-09,1360.0,1310.0,1355.0,1355.0,8925000.0,637.627685546875
2005-12-12,1410.0,1370.0,1390.0,1390.0,9095000.0,654.0977783203125
2005-12-13,1400.0,1370.0,1375.0,1375.0,1510000.0,647.0392456054688
2005-12-14,1375.0,1320.0,1325.0,1325.0,7000000.0,623.5105590820312
2005-12-15,1325.0,1285.0,1295.0,1295.0,4095000.0,609.393310546875
2005-12-16,1295.0,1280.0,1280.0,1280.0,475000.0,602.3345336914062
2005-12-19,1325.0,1280.0,1305.0,1305.0,1875000.0,614.0989379882812
2005-12-20,1315.0,1295.0,1295.0,1295.0,5625000.0,609.393310546875
2005-12-21,1305.0,1280.0,1295.0,1295.0,4090000.0,609.393310546875
2005-12-22,1295.0,1275.0,1295.0,1280.0,4465000.0,602.3345336914062
2005-12-23,1295.0,1280.0,1280.0,1280.0,2665000.0,602.3345336914062
2005-12-27,1320.0,1285.0,1315.0,1315.0,2915000.0,618.8048706054688
2005-12-28,1315.0,1315.0,1315.0,1315.0,490000.0,618.8048706054688
2005-12-29,1315.0,1260.0,1260.0,1315.0,1280000.0,618.8048706054688
2006-01-02,1315.0,1300.0,1315.0,1300.0,50000.0,611.74609375
2006-01-03,1330.0,1300.0,1325.0,1325.0,4080000.0,623.5105590820312
2006-01-04,1385.0,1335.0,1370.0,1370.0,7930000.0,644.686279296875
2006-01-05,1410.0,1375.0,1385.0,1385.0,17700000.0,651.7449340820312
2006-01-06,1405.0,1400.0,1400.0,1400.0,8025000.0,658.8035278320312
2006-01-09,1430.0,1405.0,1410.0,1405.0,3230000.0,661.1563720703125
2006-01-11,1445.0,1415.0,1430.0,1425.0,9710000.0,670.5677490234375
2006-01-12,1455.0,1425.0,1430.0,1445.0,8545000.0,679.9794311523438
2006-01-13,1470.0,1430.0,1460.0,1450.0,3325000.0,682.3321533203125
2006-01-16,1450.0,1425.0,1430.0,1430.0,1880000.0,672.9205932617188
2006-01-17,1425.0,1325.0,1370.0,1370.0,4175000.0,644.686279296875
2006-01-18,1390.0,1300.0,1340.0,1370.0,1985000.0,644.686279296875
2006-01-19,1410.0,1375.0,1405.0,1405.0,2640000.0,661.1563720703125
2006-01-20,1435.0,1420.0,1430.0,1430.0,5450000.0,672.9205932617188
2006-01-23,1425.0,1395.0,1425.0,1400.0,3085000.0,658.8035278320312
2006-01-24,1415.0,1400.0,1400.0,1415.0,1230000.0,665.8621215820312
2006-01-25,1455.0,1425.0,1425.0,1445.0,5435000.0,679.9794311523438
2006-01-26,1465.0,1440.0,1460.0,1460.0,4230000.0,687.037841796875
2006-01-27,1455.0,1440.0,1450.0,1450.0,740000.0,682.3321533203125
2006-01-30,1465.0,1440.0,1455.0,1455.0,765000.0,684.6849365234375
2006-02-01,1460.0,1440.0,1440.0,1440.0,2525000.0,677.6262817382812
2006-02-02,1470.0,1450.0,1465.0,1465.0,9765000.0,689.3906860351562
2006-02-03,1475.0,1460.0,1470.0,1460.0,2775000.0,687.037841796875
2006-02-06,1455.0,1420.0,1420.0,1420.0,960000.0,668.2150268554688
2006-02-07,1450.0,1425.0,1450.0,1440.0,4530000.0,677.6262817382812
2006-02-08,1460.0,1430.0,1450.0,1435.0,3845000.0,675.2734985351562
2006-02-09,1430.0,1410.0,1410.0,1410.0,2030000.0,663.5092163085938
2006-02-10,1450.0,1405.0,1405.0,1405.0,6370000.0,661.1563720703125
2006-02-13,1450.0,1400.0,1400.0,1445.0,13240000.0,679.9794311523438
2006-02-14,1445.0,1420.0,1430.0,1430.0,1185000.0,672.9205932617188
2006-02-15,1485.0,1430.0,1430.0,1460.0,14065000.0,687.037841796875
2006-02-16,1460.0,1435.0,1460.0,1435.0,3275000.0,675.2734985351562
2006-02-17,1465.0,1450.0,1460.0,1460.0,1820000.0,687.037841796875
2006-02-20,1485.0,1465.0,1470.0,1470.0,7765000.0,691.7435302734375
